ID Geography,Geography,Food Environment Index (2014),Food Environment Index (2015),Food Environment Index (2016),Food Environment Index (2017),Food Environment Index (2018)
"05000US51085","Hanover County, VA",9.506999969482422,9.300000190734863,9.100000381469727,9.100000381469727,9.100000381469727
"05000US40069","Johnston County, OK",6.449999809265137,6,5.800000190734863,5.800000190734863,6.199999809265137
"05000US13077","Coweta County, GA",7.770999908447266,7.5,7.400000095367432,7.599999904632568,8
"05000US28127","Simpson County, MS",6.986999988555908,6.599999904632568,6.400000095367432,6.400000095367432,6.599999904632568
"05000US28125","Sharkey County, MS",4.88100004196167,4.5,4.699999809265137,4.199999809265137,4
"05000US13079","Crawford County, GA",7.756999969482422,7.5,7.400000095367432,7.699999809265137,8
"05000US51083","Halifax County, VA",6.5279998779296875,6.300000190734863,6.099999904632568,6.099999904632568,6.699999809265137
"05000US40071","Kay County, OK",7.053999900817871,6.699999809265137,6.5,6.599999904632568,6.5
"05000US28123","Scott County, MS",6.644000053405762,6.199999809265137,6.099999904632568,6.099999904632568,6.599999904632568
"05000US13081","Crisp County, GA",4.258999824523926,3.9000000953674316,3.9000000953674316,4.099999904632568,6
"05000US51081","Greensville County, VA",7.140999794006348,6.599999904632568,6.699999809265137,6.599999904632568,7
"05000US40073","Kingfisher County, OK",8.482999801635742,8.199999809265137,8.199999809265137,8.300000190734863,8.800000190734863
"05000US13083","Dade County, GA",8.61400032043457,8.199999809265137,8,8.399999618530273,8.600000381469727
"05000US28121","Rankin County, MS",7.7779998779296875,7.300000190734863,7.099999904632568,7.199999809265137,7.5
"05000US28119","Quitman County, MS",2.811000108718872,2.4000000953674316,2.200000047683716,2,2.9000000953674316
"05000US13085","Dawson County, GA",8.817999839782715,8.5,8.199999809265137,8.600000381469727,8.899999618530273
"05000US51079","Greene County, VA",9.694999694824219,9.300000190734863,9.100000381469727,9.100000381469727,9.300000190734863
"05000US40075","Kiowa County, OK",5.8470001220703125,5.400000095367432,5.199999809265137,5.300000190734863,5.599999904632568
"05000US28117","Prentiss County, MS",7.311999797821045,6.900000095367432,6.5,6.800000190734863,7.300000190734863
"05000US13087","Decatur County, GA",5.743000030517578,5.5,5.599999904632568,5.699999809265137,6.300000190734863
"05000US51077","Grayson County, VA",8.043999671936035,7.699999809265137,7.400000095367432,7.599999904632568,7.599999904632568
"05000US40077","Latimer County, OK",6.760000228881836,6.400000095367432,6,6.199999809265137,6.5
"05000US13089","DeKalb County, GA",6.004000186920166,5.800000190734863,5.900000095367432,5.800000190734863,6.400000095367432
"05000US28115","Pontotoc County, MS",7.633999824523926,7.300000190734863,7.199999809265137,7.199999809265137,7.800000190734863
"05000US28113","Pike County, MS",5.872000217437744,5.5,5.400000095367432,5.300000190734863,5.5
"05000US13091","Dodge County, GA",7.124000072479248,6.900000095367432,6.599999904632568,6.699999809265137,7.199999809265137
"05000US51075","Goochland County, VA",9.27400016784668,9.100000381469727,8.899999618530273,8.800000190734863,9.100000381469727
"05000US40079","Le Flore County, OK",6.869999885559082,6.400000095367432,6.300000190734863,6.5,6.800000190734863
"05000US28111","Perry County, MS",7.375,7,6.699999809265137,6.699999809265137,7.300000190734863
"05000US13093","Dooly County, GA",4.572000026702881,4.400000095367432,4.300000190734863,4.599999904632568,6.699999809265137
"05000US51073","Gloucester County, VA",9.368000030517578,9.100000381469727,8.899999618530273,8.899999618530273,9
"05000US40081","Lincoln County, OK",7.5370001792907715,7.099999904632568,6.800000190734863,6.900000095367432,7.800000190734863
"05000US13095","Dougherty County, GA",3.561000108718872,3.200000047683716,3.200000047683716,2.9000000953674316,3.700000047683716
"05000US28109","Pearl River County, MS",7.189000129699707,6.800000190734863,6.599999904632568,6.800000190734863,7.300000190734863
"05000US28107","Panola County, MS",5.053999900817871,4.800000190734863,4.699999809265137,4.599999904632568,5.599999904632568
"05000US13097","Douglas County, GA",6.679999828338623,6.400000095367432,6.300000190734863,6.300000190734863,6.5
"05000US51071","Giles County, VA",8.722000122070312,8.399999618530273,8.199999809265137,8.300000190734863,9
"05000US40083","Logan County, OK",7.250999927520752,6.900000095367432,6.800000190734863,6.900000095367432,7.5
"05000US28105","Oktibbeha County, MS",4.427999973297119,4,4,4.099999904632568,4.900000095367432
"05000US13099","Early County, GA",6.0320000648498535,5.800000190734863,5.599999904632568,5.599999904632568,6.300000190734863
"05000US51069","Frederick County, VA",9.317000389099121,9.199999809265137,9,9.100000381469727,9.300000190734863
"05000US40085","Love County, OK",7.76200008392334,7.300000190734863,7.300000190734863,7.400000095367432,8
"05000US13101","Echols County, GA",7.501999855041504,7.400000095367432,7.699999809265137,8.100000381469727,8.600000381469727
"05000US28103","Noxubee County, MS",3.8550000190734863,3.5999999046325684,3.5999999046325684,3.5,4.400000095367432
"05000US28101","Newton County, MS",7.09499979019165,6.599999904632568,6.400000095367432,6.400000095367432,6.800000190734863
"05000US13103","Effingham County, GA",8.223999977111816,8,7.900000095367432,8.100000381469727,8.399999618530273
"05000US51067","Franklin County, VA",8.440999984741211,8.100000381469727,8,7.900000095367432,8.300000190734863
"05000US40087","McClain County, OK",8.449999809265137,8.100000381469727,7.900000095367432,8.100000381469727,8.300000190734863
"05000US28099","Neshoba County, MS",7.573999881744385,7,6.699999809265137,6.900000095367432,7
"05000US13105","Elbert County, GA",6.084000110626221,6.099999904632568,6.099999904632568,6.300000190734863,6.300000190734863
"05000US51065","Fluvanna County, VA",9.423999786376953,9.199999809265137,9,8.899999618530273,9.100000381469727
"05000US40089","McCurtain County, OK",6.10699987411499,5.800000190734863,5.699999809265137,5.800000190734863,6.199999809265137
"05000US13107","Emanuel County, GA",5.357999801635742,4.900000095367432,4.699999809265137,4.699999809265137,5.599999904632568
"05000US28097","Montgomery County, MS",3.3949999809265137,2.700000047683716,2.700000047683716,2.9000000953674316,5.800000190734863
"05000US28095","Monroe County, MS",6.861999988555908,6.400000095367432,6.099999904632568,6.300000190734863,7
"05000US13109","Evans County, GA",7.363999843597412,6.800000190734863,6.900000095367432,7,7.400000095367432
"05000US51063","Floyd County, VA",8.157999992370605,7.900000095367432,7.699999809265137,8,8.300000190734863
"05000US40091","McIntosh County, OK",7.041999816894531,6.599999904632568,6.5,6.400000095367432,6.800000190734863
"05000US28093","Marshall County, MS",5.934000015258789,5.599999904632568,5.699999809265137,5.800000190734863,6.400000095367432
"05000US13111","Fannin County, GA",8.414999961853027,8,7.699999809265137,8,8.300000190734863
"05000US51061","Fauquier County, VA",9.680000305175781,9.5,9.399999618530273,9.5,9.600000381469727
"05000US40093","Major County, OK",7.494999885559082,6.900000095367432,6.800000190734863,6.800000190734863,8
"05000US13113","Fayette County, GA",8.27299976348877,8,7.900000095367432,8,8.399999618530273
"05000US28091","Marion County, MS",6.215000152587891,5.699999809265137,5.400000095367432,5.400000095367432,5.300000190734863
"05000US28089","Madison County, MS",7.223999977111816,6.800000190734863,6.699999809265137,6.699999809265137,7.300000190734863
"05000US13115","Floyd County, GA",6.754000186920166,6.400000095367432,6.400000095367432,6.5,7.199999809265137
"05000US51059","Fairfax County, VA",9.621999740600586,9.600000381469727,9.600000381469727,9.600000381469727,9.699999809265137
"05000US40095","Marshall County, OK",8.04699993133545,7.599999904632568,7.5,7.699999809265137,7.300000190734863
"05000US28087","Lowndes County, MS",5.455999851226807,5,4.900000095367432,4.800000190734863,6
"05000US13117","Forsyth County, GA",9.119000434875488,9,8.899999618530273,9.199999809265137,9.399999618530273
"05000US51057","Essex County, VA",7.427000045776367,7.099999904632568,7.199999809265137,6.800000190734863,7
"05000US40097","Mayes County, OK",7.867000102996826,7.5,7.300000190734863,7.400000095367432,7.300000190734863
"05000US13119","Franklin County, GA",7.736000061035156,7.300000190734863,7.400000095367432,7.5,8
"05000US28085","Lincoln County, MS",6.309000015258789,5.800000190734863,5.5,5.599999904632568,6
"05000US28083","Leflore County, MS",2.4509999752044678,2.200000047683716,2.0999999046325684,1.7000000476837158,1.899999976158142
"05000US13121","Fulton County, GA",6.377999782562256,6.199999809265137,6.199999809265137,6.199999809265137,6.699999809265137
"05000US51053","Dinwiddie County, VA",8.055999755859375,7.699999809265137,7.599999904632568,7.400000095367432,7.599999904632568
"05000US40099","Murray County, OK",8.345000267028809,7.800000190734863,7.5,7.300000190734863,7.800000190734863
"05000US28081","Lee County, MS",6.668000221252441,6.300000190734863,6.199999809265137,6.199999809265137,6.699999809265137
"05000US13123","Gilmer County, GA",7.9070000648498535,7.599999904632568,7.599999904632568,8.100000381469727,8.300000190734863
"05000US40101","Muskogee County, OK",6.947999954223633,6.5,6.400000095367432,6.400000095367432,6.800000190734863
"05000US28079","Leake County, MS",6.26800012588501,5.699999809265137,5.599999904632568,5.800000190734863,6.099999904632568
"05000US13125","Glascock County, GA",4.658999919891357,4.199999809265137,4.199999809265137,4.900000095367432,5.800000190734863
"05000US51049","Cumberland County, VA",6.105000019073486,5.900000095367432,5.699999809265137,5.300000190734863,5.5
"05000US28077","Lawrence County, MS",6.327000141143799,6,5.900000095367432,5.900000095367432,6.599999904632568
"05000US13127","Glynn County, GA",6.710000038146973,6.400000095367432,6.300000190734863,6.400000095367432,6.900000095367432
"05000US40103","Noble County, OK",7.565999984741211,7.099999904632568,6.800000190734863,6.900000095367432,7.199999809265137
"05000US28075","Lauderdale County, MS",5.860000133514404,5.5,5.400000095367432,5.400000095367432,5.800000190734863
"05000US13129","Gordon County, GA",7.426000118255615,7.199999809265137,7.199999809265137,7.599999904632568,7.800000190734863
"05000US51047","Culpeper County, VA",9.090999603271484,8.899999618530273,8.800000190734863,8.800000190734863,9
"05000US40105","Nowata County, OK",7.11299991607666,6.699999809265137,6.599999904632568,6.599999904632568,7
"05000US28073","Lamar County, MS",7.4679999351501465,6.900000095367432,6.800000190734863,7,7.400000095367432
"05000US13131","Grady County, GA",6.7870001792907715,6.400000095367432,6.300000190734863,6.300000190734863,6.699999809265137
"05000US51045","Craig County, VA",9.42300033569336,8.899999618530273,8.600000381469727,8.5,8.600000381469727
"05000US28071","Lafayette County, MS",5.88100004196167,5.5,5.199999809265137,5.300000190734863,5.699999809265137
"05000US13133","Greene County, GA",7.086999893188477,6.900000095367432,6.900000095367432,6.800000190734863,7.300000190734863
"05000US40107","Okfuskee County, OK",6.033999919891357,5.5,5.400000095367432,5.599999904632568,6.400000095367432
"05000US28069","Kemper County, MS",3.888000011444092,3.5999999046325684,3.299999952316284,3.200000047683716,3.200000047683716
"05000US13135","Gwinnett County, GA",7.565000057220459,7.300000190734863,7.5,7.599999904632568,8
"05000US51043","Clarke County, VA",9.666999816894531,9.399999618530273,9.399999618530273,9.199999809265137,9.199999809265137
"05000US40109","Oklahoma County, OK",6.743000030517578,6.400000095367432,6.400000095367432,6.400000095367432,7.099999904632568
"05000US28067","Jones County, MS",6.761000156402588,6.300000190734863,6.199999809265137,6.300000190734863,6.900000095367432
"05000US13137","Habersham County, GA",7.236000061035156,7.099999904632568,7,7.400000095367432,8
"05000US51041","Chesterfield County, VA",8.663000106811523,8.5,8.399999618530273,8.300000190734863,8.399999618530273
"05000US28065","Jefferson Davis County, MS",5.994999885559082,5.800000190734863,5.599999904632568,5.300000190734863,5
"05000US13139","Hall County, GA",7.61299991607666,7.400000095367432,7.5,7.800000190734863,8.300000190734863
"05000US40111","Okmulgee County, OK",6.249000072479248,5.900000095367432,5.800000190734863,5.800000190734863,6.400000095367432
"05000US28063","Jefferson County, MS",3.8610000610351562,3.700000047683716,3.5,2.700000047683716,3.299999952316284
"05000US13141","Hancock County, GA",3.3310000896453857,3.0999999046325684,3.299999952316284,3.4000000953674316,4.699999809265137
"05000US51037","Charlotte County, VA",6.5960001945495605,6.400000095367432,6.199999809265137,6.099999904632568,6.300000190734863
"05000US40113","Osage County, OK",6.831999778747559,6.5,6.300000190734863,6.199999809265137,6.599999904632568
"05000US28061","Jasper County, MS",6.251999855041504,5.900000095367432,5.699999809265137,5.699999809265137,6.099999904632568
"05000US13143","Haralson County, GA",7.894000053405762,7.400000095367432,7.199999809265137,7.599999904632568,8
"05000US51036","Charles City County, VA",8.32699966430664,8,8,7.599999904632568,8
"05000US28059","Jackson County, MS",6.794000148773193,6.400000095367432,6.300000190734863,6.400000095367432,6.800000190734863
"05000US13145","Harris County, GA",9.116999626159668,8.699999809265137,8.600000381469727,8.699999809265137,8.800000190734863
"05000US40115","Ottawa County, OK",7.283999919891357,6.699999809265137,6.400000095367432,6.300000190734863,6.800000190734863
"05000US28057","Itawamba County, MS",7.803999900817871,7.400000095367432,7,7.199999809265137,7.699999809265137
"05000US13147","Hart County, GA",7.502999782562256,7,6.800000190734863,7.199999809265137,7.300000190734863
"05000US51035","Carroll County, VA",8.5649995803833,8.300000190734863,8.100000381469727,8.300000190734863,8.699999809265137
"05000US40117","Pawnee County, OK",7.890999794006348,7.699999809265137,7.599999904632568,7.599999904632568,8
"05000US28055","Issaquena County, MS",2.9790000915527344,3.5,3,2.4000000953674316,1.899999976158142
"05000US13149","Heard County, GA",7.547999858856201,7.199999809265137,7.099999904632568,7.5,7.900000095367432
"05000US51033","Caroline County, VA",8.729999542236328,8.5,8.300000190734863,8.199999809265137,8.5
"05000US28053","Humphreys County, MS",3.1700000762939453,2.700000047683716,2.700000047683716,2.299999952316284,3.4000000953674316
"05000US13151","Henry County, GA",7.3379998207092285,7,6.900000095367432,6.800000190734863,7.199999809265137
"05000US40119","Payne County, OK",6.244999885559082,5.699999809265137,5.5,5.599999904632568,6.300000190734863
"05000US28051","Holmes County, MS",2.0899999141693115,1.899999976158142,1.7999999523162842,1.399999976158142,1.399999976158142
"05000US13153","Houston County, GA",7.165999889373779,6.699999809265137,6.599999904632568,6.599999904632568,6.900000095367432
"05000US51031","Campbell County, VA",8.293000221252441,8.100000381469727,7.800000190734863,7.800000190734863,8.300000190734863
"05000US40121","Pittsburg County, OK",6.247000217437744,5.800000190734863,5.599999904632568,5.5,6.300000190734863
"05000US28049","Hinds County, MS",5.053999900817871,4.599999904632568,4.5,4.300000190734863,4.900000095367432
"05000US13155","Irwin County, GA",7.066999912261963,6.699999809265137,6.599999904632568,6.599999904632568,7
"05000US51029","Buckingham County, VA",7.36899995803833,7.099999904632568,7.099999904632568,7,7.5
"05000US28047","Harrison County, MS",5.936999797821045,5.400000095367432,5.199999809265137,5.300000190734863,5.900000095367432
"05000US13157","Jackson County, GA",8.430999755859375,8.199999809265137,8.100000381469727,8.5,8.800000190734863
"05000US40123","Pontotoc County, OK",7.236000061035156,6.699999809265137,6.5,6.5,7
"05000US28045","Hancock County, MS",6.340000152587891,5.900000095367432,5.699999809265137,5.800000190734863,6.5
"05000US13159","Jasper County, GA",7.47599983215332,7.199999809265137,7.099999904632568,7.300000190734863,7.099999904632568
"05000US40125","Pottawatomie County, OK",7.323999881744385,6.900000095367432,6.599999904632568,6.699999809265137,7.099999904632568
"05000US28043","Grenada County, MS",5.953999996185303,5.599999904632568,5.5,5.599999904632568,6.300000190734863
"05000US13161","Jeff Davis County, GA",6.611999988555908,6.300000190734863,6.5,7.099999904632568,7.699999809265137
"05000US51025","Brunswick County, VA",6.376999855041504,6.099999904632568,6.199999809265137,6.199999809265137,6.800000190734863
"05000US28041","Greene County, MS",6.736000061035156,6.400000095367432,6.199999809265137,6.400000095367432,7.5
"05000US40127","Pushmataha County, OK",6.184999942779541,5.800000190734863,5.5,5.699999809265137,5.300000190734863
"05000US13163","Jefferson County, GA",6.065999984741211,5.5,5.300000190734863,5.400000095367432,6.099999904632568
"05000US51023","Botetourt County, VA",9.630000114440918,9.300000190734863,9.100000381469727,9.100000381469727,8.699999809265137
"05000US28039","George County, MS",7.541999816894531,7.199999809265137,7,7.300000190734863,7.800000190734863
"05000US13165","Jenkins County, GA",5.283999919891357,5.099999904632568,5,5.699999809265137,6.699999809265137
"05000US40129","Roger Mills County, OK",7.051000118255615,6.699999809265137,6.5,6.400000095367432,6.400000095367432
"05000US28037","Franklin County, MS",5.401000022888184,5.099999904632568,4.900000095367432,5.099999904632568,6
"05000US13167","Johnson County, GA",6.058000087738037,6,5.800000190734863,6.099999904632568,7
"05000US51021","Bland County, VA",8.104999542236328,7.599999904632568,7.199999809265137,7.300000190734863,8.199999809265137
"05000US28035","Forrest County, MS",5.958000183105469,5.5,5.5,5.400000095367432,6
"05000US40131","Rogers County, OK",8.062000274658203,7.699999809265137,7.5,7.699999809265137,8.100000381469727
"05000US13169","Jones County, GA",7.876999855041504,7.599999904632568,7.400000095367432,7.599999904632568,7.900000095367432
"05000US51019","Bedford County, VA",9.41100025177002,9.199999809265137,9,8.800000190734863,9.100000381469727
"05000US28033","DeSoto County, MS",7.696000099182129,7.300000190734863,7.099999904632568,7.099999904632568,7.5
"05000US13171","Lamar County, GA",6.9720001220703125,6.800000190734863,6.699999809265137,6.800000190734863,7.099999904632568
"05000US40133","Seminole County, OK",7.2230000495910645,6.800000190734863,6.599999904632568,6.599999904632568,7.099999904632568
"05000US28029","Copiah County, MS",5.111000061035156,4.599999904632568,4.5,4.400000095367432,5.599999904632568
"05000US13173","Lanier County, GA",7.449999809265137,7.099999904632568,6.699999809265137,6.599999904632568,7.199999809265137
"05000US51017","Bath County, VA",9.15999984741211,8.699999809265137,8.300000190734863,8.5,8.300000190734863
"05000US40135","Sequoyah County, OK",7.223999977111816,6.699999809265137,6.5,6.699999809265137,6.900000095367432
"05000US28027","Coahoma County, MS",2.9579999446868896,2.700000047683716,2.5,2.4000000953674316,3.5
"05000US13175","Laurens County, GA",6.442999839782715,6.099999904632568,6,6,6.5
"05000US51015","Augusta County, VA",9.310999870300293,9,8.800000190734863,8.899999618530273,8.899999618530273
"05000US40137","Stephens County, OK",7.86899995803833,7.5,7.199999809265137,7.199999809265137,7.400000095367432
"05000US13177","Lee County, GA",8.185999870300293,7.800000190734863,7.699999809265137,7.699999809265137,8.100000381469727
"05000US28025","Clay County, MS",4.493000030517578,4.199999809265137,3.799999952316284,4.099999904632568,4.699999809265137
"05000US28023","Clarke County, MS",6.334000110626221,5.900000095367432,5.900000095367432,5.900000095367432,6.699999809265137
"05000US13179","Liberty County, GA",5.2210001945495605,4.900000095367432,4.900000095367432,4.900000095367432,5.400000095367432
"05000US51013","Arlington County, VA",9.208000183105469,9.100000381469727,9.199999809265137,9.199999809265137,9.300000190734863
"05000US40139","Texas County, OK",4.945000171661377,4.800000190734863,5.300000190734863,5.400000095367432,8.199999809265137
"05000US28021","Claiborne County, MS",3.736999988555908,3.700000047683716,3.5,3,3.5
"05000US13181","Lincoln County, GA",7.01800012588501,6.599999904632568,6.400000095367432,6.599999904632568,7.199999809265137
"05000US51011","Appomattox County, VA",8.480999946594238,8.199999809265137,8.199999809265137,8.199999809265137,8.399999618530273
"05000US40141","Tillman County, OK",6.283999919891357,6,6.099999904632568,6.099999904632568,6.900000095367432
"05000US13183","Long County, GA",7.284999847412109,6.900000095367432,7,7.099999904632568,7.699999809265137
"05000US28019","Choctaw County, MS",6.966000080108643,6.5,6.199999809265137,6.199999809265137,7
"05000US28017","Chickasaw County, MS",6.326000213623047,5.900000095367432,5.800000190734863,5.900000095367432,6.599999904632568
"05000US13185","Lowndes County, GA",6.218999862670898,5.800000190734863,5.699999809265137,5.599999904632568,6
"05000US51009","Amherst County, VA",8.093000411987305,7.800000190734863,7.599999904632568,7.599999904632568,8.100000381469727
"05000US40143","Tulsa County, OK",6.863999843597412,6.5,6.5,6.599999904632568,7
"05000US28015","Carroll County, MS",4.849999904632568,4.300000190734863,4.199999809265137,4.199999809265137,5.5
"05000US13187","Lumpkin County, GA",8.239999771118164,7.900000095367432,7.699999809265137,8,8.399999618530273
"05000US51007","Amelia County, VA",8.63700008392334,8.399999618530273,8.300000190734863,8.199999809265137,8.199999809265137
"05000US40145","Wagoner County, OK",7.802999973297119,7.5,7.300000190734863,7.400000095367432,7.699999809265137
"05000US13189","McDuffie County, GA",6.626999855041504,6.300000190734863,6.199999809265137,6,6.5
"05000US28013","Calhoun County, MS",6.86899995803833,6.5,6.199999809265137,6.300000190734863,6.900000095367432
"05000US28011","Bolivar County, MS",2.927999973297119,2.5,2.5,2.299999952316284,3.200000047683716
"05000US13191","McIntosh County, GA",7.284999847412109,7,6.900000095367432,7,7.300000190734863
"05000US51005","Alleghany County, VA",8.744999885559082,8.600000381469727,8.199999809265137,8.199999809265137,8.300000190734863
"05000US40147","Washington County, OK",7.290999889373779,6.800000190734863,6.599999904632568,6.699999809265137,6.900000095367432
"05000US28009","Benton County, MS",4.335999965667725,4.099999904632568,4.099999904632568,4.300000190734863,5.400000095367432
"05000US13193","Macon County, GA",4.980000019073486,4.599999904632568,4.599999904632568,4.400000095367432,5.400000095367432
"05000US51003","Albemarle County, VA",9.012999534606934,8.800000190734863,8.600000381469727,8.600000381469727,8.699999809265137
"05000US40149","Washita County, OK",6.8429999351501465,6.400000095367432,6.199999809265137,6.400000095367432,6.800000190734863
"05000US13195","Madison County, GA",8.338000297546387,8,7.900000095367432,8,8.399999618530273
"05000US28007","Attala County, MS",6.013999938964844,5.699999809265137,5.599999904632568,5.599999904632568,5.699999809265137
"05000US28005","Amite County, MS",5.8379998207092285,5.300000190734863,5.300000190734863,5.300000190734863,6.300000190734863
"05000US13197","Marion County, GA",3.325000047683716,2.799999952316284,3,3,7.599999904632568
"05000US51001","Accomack County, VA",8.164999961853027,7.800000190734863,7.800000190734863,7.599999904632568,8
"05000US40151","Woods County, OK",7.410999774932861,6.900000095367432,6.800000190734863,6.900000095367432,7.400000095367432
"05000US28003","Alcorn County, MS",7.127999782562256,6.800000190734863,6.699999809265137,6.800000190734863,7.300000190734863
"05000US13199","Meriwether County, GA",6.861999988555908,6.800000190734863,6.400000095367432,6.5,6.900000095367432
"05000US50027","Windsor County, VT",8.36400032043457,8.100000381469727,8,8,8.300000190734863
"05000US40153","Woodward County, OK",8.015000343322754,7.699999809265137,7.5,7.599999904632568,7.599999904632568
"05000US13201","Miller County, GA",7.817999839782715,7.199999809265137,7.099999904632568,6.900000095367432,7.099999904632568
"05000US28001","Adams County, MS",4.498000144958496,4.199999809265137,4.199999809265137,4,5
"05000US27173","Yellow Medicine County, MN",8.331999778747559,8.199999809265137,8,8,8.399999618530273
"05000US13205","Mitchell County, GA",5.89300012588501,5.5,5.400000095367432,5.199999809265137,6.099999904632568
"05000US50025","Windham County, VT",8.241999626159668,8,7.800000190734863,7.800000190734863,8.100000381469727
"05000US41001","Baker County, OR",6.408999919891357,6.099999904632568,6,6,6.199999809265137
"05000US27171","Wright County, MN",9.428000450134277,9.300000190734863,9.100000381469727,9.199999809265137,9.300000190734863
"05000US13207","Monroe County, GA",7.849999904632568,7.5,7.300000190734863,7.400000095367432,7.900000095367432
"05000US50023","Washington County, VT",8.597000122070312,8.399999618530273,8.300000190734863,8.199999809265137,8.300000190734863
"05000US41003","Benton County, OR",7.561999797821045,7.199999809265137,7.099999904632568,7.099999904632568,7.199999809265137
"05000US13209","Montgomery County, GA",6.813000202178955,6.400000095367432,6.300000190734863,6.400000095367432,6.800000190734863
"05000US27169","Winona County, MN",8.640999794006348,8.399999618530273,8.300000190734863,8.300000190734863,8.5
"05000US27167","Wilkin County, MN",9.057000160217285,8.800000190734863,8.399999618530273,8.399999618530273,8.600000381469727
"05000US13211","Morgan County, GA",7.269000053405762,7,7,7.199999809265137,7.699999809265137
"05000US50021","Rutland County, VT",8.140000343322754,7.800000190734863,7.800000190734863,7.800000190734863,8
"05000US41005","Clackamas County, OR",8.276000022888184,8,8,8,8.399999618530273
"05000US27165","Watonwan County, MN",9.310999870300293,9.100000381469727,9.199999809265137,9.300000190734863,9.600000381469727
"05000US13213","Murray County, GA",7.264999866485596,7,7,7.300000190734863,7.900000095367432
"05000US50019","Orleans County, VT",7.710999965667725,7.5,7.5,7.400000095367432,7.699999809265137
"05000US41007","Clatsop County, OR",7.120999813079834,6.800000190734863,6.699999809265137,6.699999809265137,7.599999904632568
"05000US13215","Muscogee County, GA",5.684000015258789,5.300000190734863,5.199999809265137,5.099999904632568,5.900000095367432
"05000US27163","Washington County, MN",9.130000114440918,9,8.899999618530273,8.899999618530273,8.899999618530273
"05000US27161","Waseca County, MN",8.758999824523926,8.5,8.300000190734863,8.300000190734863,8.399999618530273
"05000US13217","Newton County, GA",6.583000183105469,6.300000190734863,6.300000190734863,6.199999809265137,6.599999904632568
"05000US50017","Orange County, VT",8.593000411987305,8.300000190734863,8.199999809265137,8.100000381469727,8.399999618530273
"05000US41009","Columbia County, OR",8.027000427246094,7.699999809265137,7.599999904632568,7.5,7.900000095367432
"05000US27159","Wadena County, MN",6.7270002365112305,6.5,6.400000095367432,6.400000095367432,7.400000095367432
"05000US13219","Oconee County, GA",8.819999694824219,8.5,8.300000190734863,8.5,8.699999809265137
"05000US50015","Lamoille County, VT",8.45300006866455,8.300000190734863,8.199999809265137,8.100000381469727,8.399999618530273
"05000US41011","Coos County, OR",7.406000137329102,7.099999904632568,6.900000095367432,6.900000095367432,7.300000190734863
"05000US13221","Oglethorpe County, GA",8.380000114440918,8.100000381469727,7.800000190734863,8,8.199999809265137
"05000US27157","Wabasha County, MN",9.333000183105469,9.100000381469727,8.899999618530273,9,9.199999809265137
"05000US27155","Traverse County, MN",7.955999851226807,7.599999904632568,7.400000095367432,7.400000095367432,7.900000095367432
"05000US13223","Paulding County, GA",8.050000190734863,7.800000190734863,7.699999809265137,7.800000190734863,8
"05000US50013","Grand Isle County, VT",8.782999992370605,8.699999809265137,8.699999809265137,8.600000381469727,8.899999618530273
"05000US41013","Crook County, OR",7.1519999504089355,6.900000095367432,6.800000190734863,6.900000095367432,7.099999904632568
"05000US27153","Todd County, MN",7.815999984741211,7.599999904632568,7.5,7.5,7.900000095367432
"05000US13225","Peach County, GA",5.788000106811523,5.5,5.599999904632568,5.599999904632568,6.400000095367432
"05000US50011","Franklin County, VT",8.737000465393066,8.5,8.399999618530273,8.399999618530273,8.699999809265137
"05000US41015","Curry County, OR",7.428999900817871,7.099999904632568,6.900000095367432,6.900000095367432,7.400000095367432
"05000US13227","Pickens County, GA",8.529000282287598,8.300000190734863,8.100000381469727,8.300000190734863,8.800000190734863
"05000US27151","Swift County, MN",7.646999835968018,7.400000095367432,7.300000190734863,7.300000190734863,8.100000381469727
"05000US27149","Stevens County, MN",8.883999824523926,8.699999809265137,8.5,8.300000190734863,8.399999618530273
"05000US13229","Pierce County, GA",7.744999885559082,7.400000095367432,7.199999809265137,7.5,7.699999809265137
"05000US50009","Essex County, VT",7.254000186920166,7,6.900000095367432,6.699999809265137,7
"05000US41017","Deschutes County, OR",7.520999908447266,7.300000190734863,7.199999809265137,7.300000190734863,7.699999809265137
"05000US27147","Steele County, MN",8.869000434875488,8.699999809265137,8.600000381469727,8.600000381469727,8.899999618530273
"05000US13231","Pike County, GA",8.637999534606934,8.399999618530273,8.199999809265137,8.399999618530273,8.800000190734863
"05000US50007","Chittenden County, VT",8.37600040435791,8.100000381469727,8,8,8.300000190734863
"05000US41019","Douglas County, OR",6.547999858856201,6.199999809265137,6.199999809265137,6.199999809265137,6.800000190734863
"05000US13233","Polk County, GA",7.296999931335449,7.099999904632568,7.099999904632568,7.300000190734863,7.800000190734863
"05000US27145","Stearns County, MN",8.597999572753906,8.399999618530273,8.199999809265137,8.199999809265137,8.399999618530273
"05000US27143","Sibley County, MN",9.38700008392334,9.199999809265137,9.100000381469727,9.100000381469727,9.300000190734863
"05000US13235","Pulaski County, GA",7.385000228881836,6.599999904632568,6.699999809265137,6.699999809265137,7.099999904632568
"05000US50005","Caledonia County, VT",8.279000282287598,7.900000095367432,7.900000095367432,7.900000095367432,8.300000190734863
"05000US41021","Gilliam County, OR",6.363999843597412,5.800000190734863,5.800000190734863,5.699999809265137,6.699999809265137
"05000US27141","Sherburne County, MN",9.005000114440918,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863
